evaluation_period,group_type,group_value,model,n,mae,rmse,wape,smape,uncensored_n
2024-06-26 to 2024-07-02,product,109,seasonal_naive,7,0.3285714285714286,0.40532174168888885,0.8846153846153848,1.0557823129251702,1
2024-06-26 to 2024-07-02,product,109,xgb_observed_sales,7,0.24066209452492848,0.2867755053990477,0.647936408336346,0.713171831137062,1
2024-06-26 to 2024-07-02,product,109,xgb_stockout_aware,7,0.2857412236077445,0.3098384565704195,0.7693032943285429,0.8058507426870556,1
2024-06-26 to 2024-07-02,product,112,seasonal_naive,21,0.3,0.45929552681512253,0.5039999999999999,0.7065297554019359,7
2024-06-26 to 2024-07-02,product,112,xgb_observed_sales,21,0.17026979163998648,0.27938780703453947,0.2860532499551773,0.42261690011728514,7
2024-06-26 to 2024-07-02,product,112,xgb_stockout_aware,21,0.16677823251201995,0.26308973261638485,0.28018743062019347,0.4039480435808003,7
2024-06-26 to 2024-07-02,product,114,seasonal_naive,35,0.4428571428571429,0.5848076606885378,0.2738515901060071,0.29186154053111213,29
2024-06-26 to 2024-07-02,product,114,xgb_observed_sales,35,0.4314613441058568,0.5855666906710179,0.26680471808666056,0.2684452390405309,29
2024-06-26 to 2024-07-02,product,114,xgb_stockout_aware,35,0.3948999769347054,0.5095386997651907,0.24419609881121362,0.24872739797423438,29
2024-06-26 to 2024-07-02,product,115,seasonal_naive,140,0.40235714285714286,0.49115970635105766,0.7816012210351048,0.8582214147999598,105
2024-06-26 to 2024-07-02,product,115,xgb_observed_sales,140,0.31712375101872853,0.41290391445219915,0.6160305972335507,0.7121004790753653,105
2024-06-26 to 2024-07-02,product,115,xgb_stockout_aware,140,0.341331587272031,0.4331029139310511,0.6630556711264651,0.7241372361128585,105
2024-06-26 to 2024-07-02,product,116,seasonal_naive,49,0.31387755102040815,0.396010719294211,0.6127490039840637,0.9159320987550045,24
2024-06-26 to 2024-07-02,product,116,xgb_observed_sales,49,0.20611113846302032,0.27086843319130643,0.40236835795569703,0.6066793940283111,24
2024-06-26 to 2024-07-02,product,116,xgb_stockout_aware,49,0.24297124616953789,0.30003812258283485,0.47432633714371936,0.6422095606587396,24
2024-06-26 to 2024-07-02,product,117,seasonal_naive,42,1.130952380952381,1.3576064371146883,0.6283068783068784,0.9254486641448659,18
2024-06-26 to 2024-07-02,product,117,xgb_observed_sales,42,0.8603235224882761,1.0096736338447576,0.4779575124934868,0.6763304080199006,18
2024-06-26 to 2024-07-02,product,117,xgb_stockout_aware,42,0.9456822054726737,1.1569997148837983,0.5253790030403743,0.6728150725290359,18
2024-06-26 to 2024-07-02,product,118,seasonal_naive,49,0.4722448979591837,0.5599489772674446,0.4370986021911598,0.46973277082884485,39
2024-06-26 to 2024-07-02,product,118,xgb_observed_sales,49,0.3079081583023071,0.4366778960415341,0.2849924396829061,0.31179551638928577,39
2024-06-26 to 2024-07-02,product,118,xgb_stockout_aware,49,0.32093920989912383,0.4538815234656735,0.2970536699104093,0.3242924417513245,39
2024-06-26 to 2024-07-02,product,119,seasonal_naive,7,0.2942857142857143,0.4288855991320496,0.6058823529411764,0.6950549450549451,3
2024-06-26 to 2024-07-02,product,119,xgb_observed_sales,7,0.42291581971304765,0.4399788746917821,0.8707090405856862,1.163931804107386,3
2024-06-26 to 2024-07-02,product,119,xgb_stockout_aware,7,0.3972030401229859,0.4547170747968293,0.8177709649590885,1.0295566963674714,3
2024-06-26 to 2024-07-02,product,120,seasonal_naive,14,0.2542857142857143,0.31776001726370257,0.6137931034482758,0.6438257755533503,8
2024-06-26 to 2024-07-02,product,120,xgb_observed_sales,14,0.14949467650481632,0.1857447457363959,0.3608492191495566,0.41168770110417924,8
2024-06-26 to 2024-07-02,product,120,xgb_stockout_aware,14,0.16177947223186498,0.19165442502594318,0.39050217435277745,0.44401845781054455,8
2024-06-26 to 2024-07-02,product,121,seasonal_naive,14,0.18571428571428575,0.22677868380553637,0.3250000000000001,0.4671253349824779,6
2024-06-26 to 2024-07-02,product,121,xgb_observed_sales,14,0.2017828528370176,0.23769599807046365,0.3531199924647809,0.4064687080020438,6
2024-06-26 to 2024-07-02,product,121,xgb_stockout_aware,14,0.19938071540423802,0.2345945524352289,0.3489162519574166,0.4070954129571779,6
2024-06-26 to 2024-07-02,product,122,seasonal_naive,63,0.5606349206349205,0.7586642396814472,0.28995977341761753,0.31052982657225026,48
2024-06-26 to 2024-07-02,product,122,xgb_observed_sales,63,0.6177662905435714,0.8977936958510525,0.3195080560236844,0.31493773499172134,48
2024-06-26 to 2024-07-02,product,122,xgb_stockout_aware,63,0.5602859453927904,0.7842970425605688,0.28977928380055656,0.29197450587051993,48
2024-06-26 to 2024-07-02,product,127,seasonal_naive,42,0.38261904761904764,0.5715080301898028,0.40024906600249066,0.43716879370249595,34
2024-06-26 to 2024-07-02,product,127,xgb_observed_sales,42,0.3411553773142043,0.5391042377322623,0.35687486543453506,0.3649595529672964,34
2024-06-26 to 2024-07-02,product,127,xgb_stockout_aware,42,0.34952099138782144,0.5507006534090213,0.36562594366845586,0.3661854566618623,34
2024-06-26 to 2024-07-02,product,129,seasonal_naive,63,0.6212698412698415,0.8589362191521723,0.7576461478900506,1.098089263149532,29
2024-06-26 to 2024-07-02,product,129,xgb_observed_sales,63,0.5385640416258858,0.7088392538606898,0.6567854166169339,0.8619059259042866,29
2024-06-26 to 2024-07-02,product,129,xgb_stockout_aware,63,0.5279458983928439,0.652829927851018,0.6438364614546876,0.7522207379387206,29
2024-06-26 to 2024-07-02,product,130,seasonal_naive,14,0.33642857142857147,0.4016128199433593,1.1544117647058825,1.1434961863533293,9
2024-06-26 to 2024-07-02,product,130,xgb_observed_sales,14,0.22225538649729318,0.24920501231595557,0.762641032098555,0.9793200469429769,9
2024-06-26 to 2024-07-02,product,130,xgb_stockout_aware,14,0.2803769895860127,0.30822845792675646,0.9620779054422005,0.9551667747051138,9
2024-06-26 to 2024-07-02,product,132,seasonal_naive,56,0.7276785714285714,1.0273466169840495,0.45972472924187724,0.4590347785494047,48
2024-06-26 to 2024-07-02,product,132,xgb_observed_sales,56,0.4092356351017952,0.5363928031163852,0.2585423687466215,0.29480711457315384,48
2024-06-26 to 2024-07-02,product,132,xgb_stockout_aware,56,0.4226438387376921,0.5649241766434975,0.2670132555202026,0.2947106403236906,48
2024-06-26 to 2024-07-02,product,133,seasonal_naive,7,0.35714285714285715,0.43260011227790635,0.36231884057971014,0.3422383000022752,6
2024-06-26 to 2024-07-02,product,133,xgb_observed_sales,7,0.27808746610369,0.316330321791533,0.2821177192356275,0.3001330255406148,6
2024-06-26 to 2024-07-02,product,133,xgb_stockout_aware,7,0.2907427498272487,0.3336376620937647,0.2949564128682233,0.3167092627725661,6
2024-06-26 to 2024-07-02,product,134,seasonal_naive,14,0.5214285714285715,0.6158617655657107,0.7300000000000001,0.8514159043570807,11
2024-06-26 to 2024-07-02,product,134,xgb_observed_sales,14,0.3326232096978596,0.36948577133328103,0.46567249357700347,0.6036628670993555,11
2024-06-26 to 2024-07-02,product,134,xgb_stockout_aware,14,0.34719031027385167,0.38627114129716733,0.4860664343833923,0.6070056041030443,11
2024-06-26 to 2024-07-02,product,136,seasonal_naive,14,0.25000000000000006,0.3284161123592186,0.3535353535353536,0.3907413298754183,8
2024-06-26 to 2024-07-02,product,136,xgb_observed_sales,14,0.2660567803042276,0.32313596017795637,0.3762419115413319,0.3942357386753705,8
2024-06-26 to 2024-07-02,product,136,xgb_stockout_aware,14,0.26900126848902023,0.3165179853119425,0.3804058342268972,0.40118229552237167,8
2024-06-26 to 2024-07-02,product,139,seasonal_naive,7,0.24285714285714288,0.2803059552906941,0.29310344827586216,0.3688588722202168,2
2024-06-26 to 2024-07-02,product,139,xgb_observed_sales,7,0.3179673297064645,0.3399770654226422,0.3837536737836641,0.3628786619811745,2
2024-06-26 to 2024-07-02,product,139,xgb_stockout_aware,7,0.32218354088919504,0.4219754201459587,0.38884220452144236,0.3622365835702764,2
2024-06-26 to 2024-07-02,product,140,seasonal_naive,21,0.3352380952380952,0.3974681778217627,0.4240963855421687,0.4845440454020727,7
2024-06-26 to 2024-07-02,product,140,xgb_observed_sales,21,0.2431952612740653,0.2981754841607128,0.3076566558286368,0.32456725511073675,7
2024-06-26 to 2024-07-02,product,140,xgb_stockout_aware,21,0.2547766929581052,0.3102086315823546,0.32230786458555477,0.34199900801438043,7
2024-06-26 to 2024-07-02,product,142,seasonal_naive,7,0.62,0.6731164195632984,0.44285714285714284,0.6455319237927933,4
2024-06-26 to 2024-07-02,product,142,xgb_observed_sales,7,0.5828967997006007,0.7155748866393205,0.4163548569290005,0.5632843108054814,4
2024-06-26 to 2024-07-02,product,142,xgb_stockout_aware,7,0.6454627820423671,0.7800643941545597,0.4610448443159764,0.6034539256402601,4
2024-06-26 to 2024-07-02,product,144,seasonal_naive,14,0.7571428571428571,0.934841468607684,0.43549712407559577,0.41541196361459676,8
2024-06-26 to 2024-07-02,product,144,xgb_observed_sales,14,0.5818476448740277,0.6697034972794387,0.3346699682923743,0.3461133943164319,8
2024-06-26 to 2024-07-02,product,144,xgb_stockout_aware,14,0.5036037472316196,0.5997028478026503,0.28966526134932935,0.3043488589434879,8
